  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
    11,     P-445,   2018/09/14 11:19:22,         Ink-01,      11,       -15.117,      -118.291,         18153,       0,    1,                                        ,                                        ,                 H2O, 1536945868.00,         0.195,         0.389,        56.331,        -0.001,         0.001,         1.354,        82.726,        35.564,         1.003,        61.011,         0.866,        -0.657,        0.0000,        0.0000,    0,        43.625,       Ink,       1,       1,  DGK_norm,       0
    12,     P-445,   2018/09/14 11:28:16,         Ink-01,      12,       -15.123,      -118.298,         18151,       0,    1,                                        ,                                        ,                 H2O, 1536946401.10,         0.189,         0.394,        56.600,        -0.000,         0.001,         1.357,        82.807,        35.307,         0.990,        61.368,         0.868,        -0.688,       -0.0000,       -0.0000,    0,        43.750,       Ink,       1,       1,  DGK_norm,       0
    13,     P-445,   2018/09/14 11:37:09,         Ink-01,      13,       -15.141,      -118.409,         18045,       0,    1,                                        ,                                        ,                 H2O, 1536946934.85,         0.191,         0.398,        56.958,        -0.001,         0.001,         1.360,        82.133,        35.429,         0.988,        60.710,         0.866,        -0.752,        0.0000,        0.0000,    0,        43.875,       Ink,       1,       1,  DGK_norm,       0
    14,     P-445,   2018/09/14 11:46:02,         Ink-01,      14,       -15.125,      -118.318,         17835,       0,    1,                                        ,                                        ,                 H2O, 1536947467.28,         0.185,         0.402,        56.745,        -0.000,         0.000,         1.363,        81.092,        34.906,         0.965,        59.953,         0.866,        -0.682,        0.0000,        0.0000,    0,        44.188,       Ink,       1,       1,  DGK_norm,       0
    15,     P-445,   2018/09/14 11:54:55,         Ink-01,      15,       -15.121,      -118.274,         18318,       0,    1,                                        ,                                        ,                 H2O, 1536948000.27,         0.200,         0.404,        57.042,        -0.001,         0.001,         1.361,        83.589,        36.023,         1.018,        61.179,         0.866,        -0.759,       -0.0000,       -0.0000,    0,        44.562,       Ink,       1,       1,  DGK_norm,       0
    16,     P-445,   2018/09/14 12:03:47,         Ink-01,      16,       -15.109,      -118.326,         18074,       0,    1,                                        ,                                        ,                 H2O, 1536948532.65,         0.205,         0.357,        56.927,        -0.000,         0.000,         1.365,        82.413,        35.157,         1.007,        61.102,         0.867,        -0.715,        0.0000,        0.0000,    0,        43.688,       Ink,       1,       1,  DGK_norm,       0
    17,     P-445,   2018/09/14 12:12:40,         Ink-01,      17,       -15.149,      -118.300,         17922,       0,    1,                                        ,                                        ,                 H2O, 1536949065.09,         0.195,         0.368,        57.351,        -0.001,         0.001,         1.373,        81.574,        34.922,         0.994,        60.243,         0.868,        -0.657,        0.0000,        0.0000,    0,        43.562,       Ink,       1,       1,  DGK_norm,       0
    18,     P-445,   2018/09/14 12:21:34,         Ink-01,      18,       -15.080,      -118.153,         18297,       0,    1,                                        ,                                        ,                 H2O, 1536949599.22,         0.181,         0.385,        57.453,        -0.000,         0.000,         1.380,        83.657,        35.510,         1.000,        61.443,         0.866,        -0.766,       -0.0000,       -0.0000,    0,        43.562,       Ink,       1,       1,  DGK_norm,       0
    19,     P-445,   2018/09/14 12:30:27,         Ink-01,      19,       -15.140,      -118.286,         18164,       0,    1,                                        ,                                        ,                 H2O, 1536950132.81,         0.185,         0.358,        57.904,        -0.000,         0.000,         1.380,        82.889,        35.643,         0.967,        60.183,         0.868,        -0.825,        0.0000,        0.0000,    0,        43.500,       Ink,       1,       1,  DGK_norm,       0
    20,     P-445,   2018/09/14 12:39:21,         Ink-01,      20,       -15.134,      -118.300,         18071,       0,    1,                                        ,                                        ,                 H2O, 1536950666.45,         0.177,         0.396,        56.704,        -0.001,         0.000,         1.362,        82.175,        35.404,         1.018,        61.418,         0.866,        -0.528,       -0.0000,       -0.0000,    0,        43.625,       Ink,       1,       1,  DGK_norm,       0
    21,     P-445,   2018/09/14 12:48:15,         Ink-01,      21,       -15.113,      -118.292,         18187,       0,    1,                                        ,                                        ,                 H2O, 1536951200.51,         0.197,         0.379,        60.344,        -0.001,         0.000,         1.449,        82.982,        35.460,         1.019,        61.196,         0.867,        -0.727,       -0.0000,       -0.0000,    0,        43.688,       Ink,       1,       1,  DGK_norm,       0
    22,     P-445,   2018/09/14 12:57:09,         Ink-01,      22,       -15.141,      -118.350,         18208,       0,    1,                                        ,                                        ,                 H2O, 1536951733.98,         0.206,         0.394,        57.229,        -0.000,        -0.001,         1.372,        82.979,        35.804,         1.004,        60.934,         0.868,        -0.774,       -0.0000,       -0.0000,    0,        43.500,       Ink,       1,       1,  DGK_norm,       0
    23,     P-445,   2018/09/14 13:06:02,         Ink-01,      23,       -15.095,      -118.169,         18419,       0,    1,                                        ,                                        ,                 H2O, 1536952268.05,         0.175,         0.376,        57.305,        -0.000,         0.001,         1.377,        84.094,        35.965,         1.013,        62.363,         0.866,        -0.684,        0.0000,        0.0000,    0,        43.562,       Ink,       1,       1,  DGK_norm,       0
    24,     P-445,   2018/09/14 13:14:56,         Ink-01,      24,       -15.155,      -118.302,         17789,       0,    1,                                        ,                                        ,                 H2O, 1536952801.14,         0.190,         0.367,        57.363,        -0.001,         0.001,         1.378,        80.888,        34.792,         0.966,        59.325,         0.866,        -0.732,       -0.0000,       -0.0000,    0,        43.750,       Ink,       1,       1,  DGK_norm,       0
    25,     P-445,   2018/09/14 13:23:48,         Ink-01,      25,       -15.109,      -118.304,         18261,       0,    1,                                        ,                                        ,                 H2O, 1536953334.18,         0.186,         0.435,        57.744,        -0.000,         0.001,         1.385,        83.306,        35.710,         0.999,        61.513,         0.867,        -0.755,        0.0000,        0.0000,    0,        43.625,       Ink,       1,       1,  DGK_norm,       0
