  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
    11,      P-75,   2016/07/20 15:21:51,           1-02,       5,       -15.776,      -116.019,         19335,       0,    1,                                        ,                                        ,                 H2O, 1469050017.54,         0.193,         0.351,        64.220,        -0.001,         0.003,         1.522,        86.812,        37.529,         1.065,        65.049,         0.867,        -0.831,        0.0000,        0.0000,    0,        48.812,         1,       2,       1, DGK Test1,       0
    12,      P-75,   2016/07/20 15:31:42,           1-02,       6,       -15.777,      -116.089,         19113,       0,    1,                                        ,                                        ,                 H2O, 1469050608.36,         0.184,         0.391,        63.079,        -0.000,         0.003,         1.494,        85.449,        37.105,         1.078,        65.708,         0.867,        -0.622,       -0.0000,       -0.0000,    0,        48.812,         1,       2,       1, DGK Test1,       0
    13,      P-76,   2016/07/20 15:41:34,           1-03,       1,       -15.776,      -116.110,         19193,      -1,    1,                                        ,                                        ,                 H2O, 1469051199.56,         0.197,         0.371,        62.778,        -0.000,         0.002,         1.487,        85.872,        37.654,         1.071,        64.562,         0.867,        -0.727,       -0.0000,       -0.0000,    0,        48.812,         1,       3,       1, DGK Test1,       0
    14,      P-76,   2016/07/20 15:51:25,           1-03,       2,       -15.768,      -116.069,         19382,      -1,    1,                                        ,                                        ,                 H2O, 1469051791.29,         0.214,         0.365,        63.569,        -0.001,         0.002,         1.498,        86.984,        37.691,         1.057,        65.533,         0.867,        -0.885,        0.0000,        0.0000,    0,        48.750,         1,       3,       1, DGK Test1,       0
    15,      P-76,   2016/07/20 16:01:17,           1-03,       3,       -15.774,      -116.140,         19358,      -1,    1,                                        ,                                        ,                 H2O, 1469052382.56,         0.205,         0.331,        63.361,        -0.001,         0.001,         1.503,        87.166,        37.478,         1.069,        64.238,         0.867,        -1.103,        0.0000,        0.0000,    0,        48.875,         1,       3,       1, DGK Test1,       0
    16,      P-76,   2016/07/20 16:11:08,           1-03,       4,       -15.771,      -116.131,         19071,       0,    1,                                        ,                                        ,                 H2O, 1469052973.74,         0.175,         0.403,        62.556,        -0.000,         0.001,         1.485,        85.235,        37.334,         1.054,        64.343,         0.866,        -0.731,       -0.0000,       -0.0000,    0,        48.812,         1,       3,       1, DGK Test1,       0
    17,      P-76,   2016/07/20 16:20:58,           1-03,       5,       -15.798,      -116.105,         19241,       0,    1,                                        ,                                        ,                 H2O, 1469053564.43,         0.177,         0.434,        63.177,        -0.001,         0.002,         1.488,        86.082,        37.797,         1.076,        64.617,         0.867,        -0.797,        0.0000,        0.0000,    0,        48.812,         1,       3,       1, DGK Test1,       0
    18,      P-76,   2016/07/20 16:30:50,           1-03,       6,       -15.791,      -116.079,         19251,       0,    1,                                        ,                                        ,                 H2O, 1469054155.95,         0.176,         0.356,        62.923,        -0.000,         0.001,         1.492,        86.085,        37.551,         1.079,        65.826,         0.866,        -0.538,       -0.0000,       -0.0000,    0,        48.938,         1,       3,       1, DGK Test1,       0
    19,      P-77,   2016/07/20 16:40:42,           1-04,       1,       -15.753,      -118.454,         19329,      -1,    1,                                        ,                                        ,                 H2O, 1469054748.12,         0.184,         0.366,        63.121,        -0.000,         0.002,         1.497,        86.688,        37.627,         1.057,        65.093,         0.867,        -0.811,       -0.0000,       -0.0000,    0,        49.062,         1,       4,       1, DGK Test1,       0
    20,      P-77,   2016/07/20 16:50:34,           1-04,       2,       -15.694,      -118.493,         19545,      -1,    1,                                        ,                                        ,                 H2O, 1469055339.92,         0.173,         0.400,        63.522,        -0.000,         0.002,         1.505,        87.824,        38.393,         1.076,        64.779,         0.868,        -1.005,       -0.0000,       -0.0000,    0,        49.062,         1,       4,       1, DGK Test1,       0
    21,      P-77,   2016/07/20 17:00:29,           1-04,       3,       -15.769,      -118.624,         19315,      -1,    1,                                        ,                                        ,                 H2O, 1469055931.97,         0.190,         0.369,        63.947,        -0.000,         0.001,         1.506,        86.505,        37.644,         1.059,        65.424,         0.867,        -0.779,       -0.0000,       -0.0000,    0,        49.312,         1,       4,       1, DGK Test1,       0
    22,      P-77,   2016/07/20 17:10:21,           1-04,       4,       -15.772,      -118.511,         19221,       0,    1,                                        ,                                        ,                 H2O, 1469056525.08,         0.190,         0.384,        62.593,        -0.001,         0.002,         1.495,        85.851,        37.412,         1.098,        66.195,         0.866,        -0.544,       -0.0000,       -0.0000,    0,        49.062,         1,       4,       1, DGK Test1,       0
    23,      P-77,   2016/07/20 17:20:14,           1-04,       5,       -15.748,      -118.588,         19146,       0,    1,                                        ,                                        ,                 H2O, 1469057117.22,         0.198,         0.366,        62.818,        -0.001,         0.001,         1.488,        85.567,        37.953,         1.029,        63.356,         0.868,        -0.924,       -0.0000,       -0.0000,    0,        49.188,         1,       4,       1, DGK Test1,       0
    24,      P-77,   2016/07/20 17:30:06,           1-04,       6,       -15.758,      -118.667,         19165,       0,    1,                                        ,                                        ,                 H2O, 1469057708.63,         0.215,         0.366,        62.443,        -0.001,         0.001,         1.482,        85.843,        37.289,         1.054,        64.469,         0.867,        -0.851,       -0.0000,       -0.0000,    0,        49.000,         1,       4,       1, DGK Test1,       0
    25,      P-78,   2016/07/20 17:39:57,           1-05,       1,       -15.721,      -118.517,         19602,      -1,    1,                                        ,                                        ,                 H2O, 1469058300.44,         0.170,         0.380,        63.017,        -0.000,         0.002,         1.501,        88.023,        38.365,         1.065,        65.730,         0.868,        -0.866,        0.0000,        0.0000,    0,        49.000,         1,       5,       1, DGK Test1,       0
    26,      P-78,   2016/07/20 17:49:49,           1-05,       2,       -15.739,      -118.665,         19225,      -1,    1,                                        ,                                        ,                 H2O, 1469058892.74,         0.190,         0.362,        62.516,        -0.001,         0.002,         1.481,        86.174,        37.439,         1.044,        64.322,         0.868,        -0.924,       -0.0000,       -0.0000,    0,        49.000,         1,       5,       1, DGK Test1,       0
    27,      P-78,   2016/07/20 17:59:41,           1-05,       3,       -15.771,      -118.707,         19323,      -1,    1,                                        ,                                        ,                 H2O, 1469059484.32,         0.196,         0.397,        61.887,        -0.001,         0.003,         1.475,        86.544,        37.487,         1.101,        65.851,         0.868,        -0.682,       -0.0000,       -0.0000,    0,        49.000,         1,       5,       1, DGK Test1,       0
    28,      P-78,   2016/07/20 18:09:33,           1-05,       4,       -15.732,      -118.632,         19387,       0,    1,                                        ,                                        ,                 H2O, 1469060077.39,         0.189,         0.369,        62.138,        -0.001,         0.002,         1.474,        86.758,        38.434,         1.044,        64.128,         0.867,        -0.929,       -0.0000,       -0.0000,    0,        48.938,         1,       5,       1, DGK Test1,       0
    29,      P-78,   2016/07/20 18:19:26,           1-05,       5,       -15.753,      -118.606,         19176,       0,    1,                                        ,                                        ,                 H2O, 1469060669.98,         0.183,         0.384,        61.762,        -0.001,         0.002,         1.464,        85.814,        37.494,         1.042,        64.198,         0.867,        -0.821,       -0.0000,       -0.0000,    0,        48.938,         1,       5,       1, DGK Test1,       0
    30,      P-78,   2016/07/20 18:29:17,           1-05,       6,       -15.770,      -118.684,         19154,       0,    1,                                        ,                                        ,                 H2O, 1469061261.56,         0.195,         0.374,        62.384,        -0.001,         0.001,         1.485,        85.605,        37.500,         1.070,        64.857,         0.868,        -0.753,       -0.0000,       -0.0000,    0,        48.875,         1,       5,       1, DGK Test1,       0
